[rosmaster.main][INFO] 2024-10-29 16:43:48,518: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-10-29 16:43:48,518: Starting ROS Master Node
[rosmaster.master][INFO] 2024-10-29 16:48:31,190: -SERVICE [/webcam/image_raw/compressedDepth/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,191: -PUB [/webcam/image_raw/compressed/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,192: -PUB [/webcam/image_raw/compressed/parameter_updates] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,193: -SERVICE [/webcam/image_raw/compressed/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:31,194: -PUB [/webcam/image_raw/theora/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,194: -PUB [/webcam/image_raw/theora/parameter_updates] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:31,195: -SERVICE [/webcam/image_raw/theora/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:32,046: -PUB [/rosout] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:32,047: -PUB [/webcam/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:32,047: -PUB [/webcam/parameter_updates] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:32,048: -SUB [/clock] /gazebo http://DESKTOP-R7B102G:45857/
[rosmaster.master][INFO] 2024-10-29 16:48:32,049: publisherUpdate[/rosout] -> http://DESKTOP-R7B102G:32785/ ['http://DESKTOP-R7B102G:46485/']
[rosmaster.master][INFO] 2024-10-29 16:48:32,049: -SERVICE [/gazebo/get_loggers] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:32,050: publisherUpdate[/rosout] -> http://DESKTOP-R7B102G:32785/ ['http://DESKTOP-R7B102G:46485/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 16:48:32,051: -SERVICE [/gazebo/set_logger_level] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:32,052: -SERVICE [/webcam/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:54161
[rosmaster.master][INFO] 2024-10-29 16:48:32,053: -CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:48:45,275: -PUB [/rosout_agg] /rosout http://DESKTOP-R7B102G:32785/
[rosmaster.master][INFO] 2024-10-29 16:48:45,277: -SUB [/clock] /rosout http://DESKTOP-R7B102G:32785/
[rosmaster.master][INFO] 2024-10-29 16:48:45,279: -SUB [/rosout] /rosout http://DESKTOP-R7B102G:32785/
[rosmaster.master][INFO] 2024-10-29 16:48:45,280: -SERVICE [/rosout/get_loggers] /rosout rosrpc://DESKTOP-R7B102G:43179
[rosmaster.master][INFO] 2024-10-29 16:48:45,280: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://DESKTOP-R7B102G:43179
[rosmaster.master][INFO] 2024-10-29 16:48:45,281: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.main][INFO] 2024-10-29 16:48:45,320: keyboard interrupt, will exit
[rosmaster.main][INFO] 2024-10-29 16:48:45,321: stopping master...
[rospy.core][INFO] 2024-10-29 16:48:45,334: signal_shutdown [atexit]
