[rosmaster.main][INFO] 2024-10-29 16:14:06,802: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-10-29 16:14:06,803: Starting ROS Master Node
[rosmaster.master][INFO] 2024-10-29 16:18:31,080: -SERVICE [/webcam/image_raw/compressedDepth/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:36001
[rosmaster.master][INFO] 2024-10-29 16:18:31,082: -PUB [/webcam/image_raw/compressed/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:34431/
[rosmaster.master][INFO] 2024-10-29 16:18:31,083: -PUB [/webcam/image_raw/compressed/parameter_updates] /gazebo http://DESKTOP-R7B102G:34431/
[rosmaster.master][INFO] 2024-10-29 16:18:31,084: -SERVICE [/webcam/image_raw/compressed/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:36001
[rosmaster.master][INFO] 2024-10-29 16:18:31,085: -PUB [/webcam/image_raw/theora/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:34431/
[rosmaster.master][INFO] 2024-10-29 16:18:31,086: -PUB [/webcam/image_raw/theora/parameter_updates] /gazebo http://DESKTOP-R7B102G:34431/
[rosmaster.master][INFO] 2024-10-29 16:18:31,086: -SERVICE [/webcam/image_raw/theora/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:36001
[rosmaster.master][INFO] 2024-10-29 16:18:31,272: -PUB [/rosout] /gazebo http://DESKTOP-R7B102G:34431/
[rosmaster.master][INFO] 2024-10-29 16:18:31,278: -PUB [/webcam/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:34431/
[rosmaster.master][INFO] 2024-10-29 16:18:31,280: publisherUpdate[/rosout] -> http://DESKTOP-R7B102G:37891/ ['http://DESKTOP-R7B102G:44057/']
[rosmaster.master][INFO] 2024-10-29 16:18:31,284: -PUB [/webcam/parameter_updates] /gazebo http://DESKTOP-R7B102G:34431/
[rosmaster.master][INFO] 2024-10-29 16:18:31,292: publisherUpdate[/rosout] -> http://DESKTOP-R7B102G:37891/ ['http://DESKTOP-R7B102G:44057/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 16:18:31,295: -SUB [/clock] /gazebo http://DESKTOP-R7B102G:34431/
[rosmaster.master][INFO] 2024-10-29 16:18:31,301: -SERVICE [/gazebo/get_loggers] /gazebo rosrpc://DESKTOP-R7B102G:36001
[rosmaster.master][INFO] 2024-10-29 16:18:31,306: -SERVICE [/gazebo/set_logger_level] /gazebo rosrpc://DESKTOP-R7B102G:36001
[rosmaster.master][INFO] 2024-10-29 16:18:31,314: -SERVICE [/webcam/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:36001
[rosmaster.master][INFO] 2024-10-29 16:18:31,320: -CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-10-29 16:18:46,202: -PUB [/rosout_agg] /rosout http://DESKTOP-R7B102G:37891/
[rosmaster.master][INFO] 2024-10-29 16:18:46,204: -SUB [/clock] /rosout http://DESKTOP-R7B102G:37891/
[rosmaster.master][INFO] 2024-10-29 16:18:46,206: -SUB [/rosout] /rosout http://DESKTOP-R7B102G:37891/
[rosmaster.master][INFO] 2024-10-29 16:18:46,208: -SERVICE [/rosout/get_loggers] /rosout rosrpc://DESKTOP-R7B102G:36747
[rosmaster.master][INFO] 2024-10-29 16:18:46,209: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://DESKTOP-R7B102G:36747
[rosmaster.master][INFO] 2024-10-29 16:18:46,211: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.main][INFO] 2024-10-29 16:18:46,397: keyboard interrupt, will exit
[rosmaster.main][INFO] 2024-10-29 16:18:46,398: stopping master...
[rospy.core][INFO] 2024-10-29 16:18:46,398: signal_shutdown [atexit]
