[rosmaster.main][INFO] 2024-10-29 16:51:48,401: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-10-29 16:51:48,401: Starting ROS Master Node
[rosmaster.master][INFO] 2024-10-29 17:00:56,506: -SERVICE [/webcam/image_raw/compressedDepth/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,507: -PUB [/webcam/image_raw/compressed/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,508: -PUB [/webcam/image_raw/compressed/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,509: -SERVICE [/webcam/image_raw/compressed/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:56,511: -PUB [/webcam/image_raw/theora/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,512: -PUB [/webcam/image_raw/theora/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:56,513: -SERVICE [/webcam/image_raw/theora/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:58,138: -PUB [/rosout] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:58,139: publisherUpdate[/rosout] -> http://DESKTOP-R7B102G:46219/ ['http://DESKTOP-R7B102G:43991/']
[rosmaster.master][INFO] 2024-10-29 17:00:58,148: -PUB [/webcam/parameter_descriptions] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:58,154: -PUB [/webcam/parameter_updates] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:58,158: publisherUpdate[/rosout] -> http://DESKTOP-R7B102G:46219/ ['http://DESKTOP-R7B102G:43991/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2024-10-29 17:00:58,165: -SUB [/clock] /gazebo http://DESKTOP-R7B102G:43285/
[rosmaster.master][INFO] 2024-10-29 17:00:58,170: -SERVICE [/gazebo/get_loggers] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:58,173: -SERVICE [/gazebo/set_logger_level] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:58,184: -SERVICE [/webcam/set_parameters] /gazebo rosrpc://DESKTOP-R7B102G:59803
[rosmaster.master][INFO] 2024-10-29 17:00:58,194: -CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-10-29 17:01:11,340: -PUB [/rosout_agg] /rosout http://DESKTOP-R7B102G:46219/
[rosmaster.master][INFO] 2024-10-29 17:01:11,358: -SUB [/clock] /rosout http://DESKTOP-R7B102G:46219/
[rosmaster.master][INFO] 2024-10-29 17:01:11,360: -SUB [/rosout] /rosout http://DESKTOP-R7B102G:46219/
[rosmaster.master][INFO] 2024-10-29 17:01:11,361: -SERVICE [/rosout/get_loggers] /rosout rosrpc://DESKTOP-R7B102G:56913
[rosmaster.master][INFO] 2024-10-29 17:01:11,362: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://DESKTOP-R7B102G:56913
[rosmaster.master][INFO] 2024-10-29 17:01:11,372: -CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.main][INFO] 2024-10-29 17:01:11,515: keyboard interrupt, will exit
[rosmaster.main][INFO] 2024-10-29 17:01:11,516: stopping master...
[rospy.core][INFO] 2024-10-29 17:01:11,518: signal_shutdown [atexit]
